We Were Soldiers,Mel Gibson,Madeleine Stowe,Greg Kinnear,Sam Elliott,Chris Klein,Keri Russell,Barry Pepper,Duong Don,Ryan Hurst,Robert Bagnell,Marc Blucas,Josh Daugherty,Jsu Garcia,Jon Hamm,Clark Gregg,Desmond Harrington,Blake Heron,Erik MacArthur,Dylan Walsh,Mark McCracken,Edwin 'EdVanz'd' Morrow,Brian Tee,Sloane Momsen,Bellamy Young,Simbi Kali,Jim Grimshaw,Forry Smith,Steven Nelson,Vincent Angell,Michael Tomlinson,Keith Szarabajka,Tim Abell,Patrick St. Esprit,Mike White,Daniel Roebuck,Maia Lien,Dan Beene,Taylor Momsen,Joshua McLaurin,Devon Werkheiser,Luke Benward,Billinjer C. Tran,Vien Hong,Joseph Tran,Joseph Hieu,Lam Nguyen,Diep Bui,Andrew Wallace,Nicholas Hosking,Michael Giordani,Shepard Koster,Kate Lombardi,Ingrid Semler,Jason Powell,Doug C. Cook,Sean Bunch,F. Lee Reynolds,Stephen Zapotoczny,Frank Kostenko Jr.,Ben Allison,Brian Carpenter,Chris Cate,George Cheung,Greg Craft,Donald DeNoyer,Cliff Fleming,Brendan Ford,Kelli Franklin,Christian Gibson,William Gibson,Anthony Gilbert,Justin Gordon,Shannon M. Hart,Kimby Jagnandan,Lyndon B. Johnson,Derrell Keith Lester,Will Klipstine,Matthew Lang,Danny Le Boyer,Matt Mangum,Johnny Nguyen,Randy Oglesby,Jonathan Parks Jordan,John Paul Rice,Keni Thomas,Phong Atwood Vo
Geostorm,Gerard Butler,Jim Sturgess,Abbie Cornish,Alexandra Maria Lara,Daniel Wu,Eugenio Derbez,Amr Waked,Adepero Oduye,Andy Garcia,Ed Harris,Robert Sheehan,Richard Schiff,Mare Winningham,Zazie Beetz,Talitha Eliana Bateman,Daniella Garcia,Ritchie Montgomery,David S. Lee,Billy Slaughter,Gregory Alan Williams,Richard Regan Paul,David Jensen,Derek Roberts,Nathan Moore,Blake Burt,Judd Lormand,Corey Mendell Parker,Catherine Ashton,Arnold Chun,Randall Newsome,Sean Paul Braud,Aidan Singh,Douglas M. Griffin,Eric Ukleja,Joe Drago,Asher McCleary,Evgeny Krutov,Anastasiya Rul,Adam Stephenson,Carlos Antonio,Julia Denton,Angela Abadie,Charles Adams,Naim Alherimi,Andre Allemand,Andrea Vittoria Alvarado,Kirk H. Andersen,Michael D. Anglin,Robert Arceneaux,John L. Armijo,Charlene Barr,Rebecca Barras,Nazeema Bartek,Seth Barthelemy,Tony Beard,Tim Bell,Eric Berris,Patrick Constantine Bertagnolli Jr.,Alexander Biglane,Renaldo Brady,Patti Brindley,Jodi Lyn Brockton,Ryan Broussard,Anne Nichols Brown,Thomas Burke,Patrice Campbell,Ryan Carlos Castro,John Ceallach,David Michael Cefalu,Ron Centanni,Trevor Chapman,Scott Chauvin,Tom Choi,Jay Conlin,Kyle Crosby,Kim Culpepper,Steven J. Daniels,Michelle DeVito,Hannah Devlin,Micheal K. Douglas,Meg Dudley,Christopher Eaddy,Sharon Farmer,Warren Fast,Rodney Feaster,Osvaldo Fernandez,Doug Gagnon,John Garcia,Jessica Fiesta George,Spenser Gerard,Tahseen Ghauri,Jamie Gliddon,Steven Grossman,Lyle R. Guidroz,Christopher Gulas,Scott Gulino,Christopher Bull Gunter,Sadarias Harrell,Bob Hartnack,Elton Hartzler,Boualem Hassaine,Randy Havens,Holly Hebert,Martin Ross Henne,John Henry,Rod Hermansen,Christopher Heskey,Hannah Hope Holt,Ronnie Hooks,Allyson Leigh Jordan,Tran Joshua,Jonathan D. Karpicke,Muhshin Khan,Steve Kish,John C. Klein,Ken Knight,Donald M. Krause,Kate Kuen,Inder Kumar,Rhonda Laizer,Cynthia LeBlanc,Elton LeBlanc,Edgar Leza,Jacquelin Lopez,Ali Mahmood,Tracy B. Mann,Starlette Miariaunii,Aaron Mitchell,Gina Montana,Mike R. Moreau,Alexis Morreale,Duane Moseley,Tuan Nguyen,Teddo November,Liann Pattison,Robert Pekel,Charles Pitre,Drew Powell,Hannah Jacole Powell-Yost,Diezel Ramos,Lisa Raziano,Rey Reynaud,Louisa Riofrio,Jeffrey Riseden,Monet Jeanne Roberson,Corrina Roshea,William Schaff,Dylan Senter,Tomorrow Shea,Carl Singleton,Anne Speed,Sue-Lynn,Adam Sulony,Michelle Tabora,Jeremy Ray Taylor,John Teal Jr.,Ash Thapliyal,Nathan Alan Thomas,Joshua Tran,Dikran Tulaine,Alfonzo Walker,Bob Walker,Arthur R.H. Wasem Sr.,Brian Les Weinberger,Kyle June Williams,Benjamin Wood,Michael Wozniak,Jesse Yarborough
The Dressmaker,Kate Winslet,Judy Davis,Liam Hemsworth,Hugo Weaving,Julia Blake,Shane Bourne,Kerry Fox,Rebecca Gibney,Caroline Goodall,Gyton Grantley,Tracy Harvey,Sacha Horler,Shane Jacobson,Geneviève Lemon,James Mackay,Hayley Magnus,Simon Maiden,Terry Norris,Barry Otto,Rory Potter,Sarah Snook,Alison Whyte,Darcey Wilson,Mark Leonard Winter,Amanda Woodhams,Stan Leman,Madeleine Hogan,Sage Barreda,Eric Beach,Caroline Lee,Gregory Quinn,Geneviève Picot,Margot Knight,Francesca Waters,Fletcher Humphrys,Lucy Moir,Grace Rosebirch,Olivia Sprague,Alex de Vos,Jason Buckley,Katia Nizic,Spike Hogan,Roy Barker,Judah Hobbs,Lanie Lane,Sandra Talty,Howard Cairns,Steve Grant,Malcolm Cole,Simon Farrow,Richard Anastasios,Mike Snow,Adrian Pickering,Charlotte Friels,Jodi Haigh
Mary Queen of Scots,Angela Bain,Richard Cant,Guy Rhys,Thom Petty,Saoirse Ronan,Izuka Hoyle,Margot Robbie,John Ramm,Simon Russell Beale,Abby Cassidy,Shalisha James-Davis,Maria Dragus,Eileen O'Higgins,Liah O'Prey,Greg Miller Burns,Aneurin Pascoe,Adrian Derrick-Palmer,Martin Compston,James McArdle,Kal Sabir,Adam Bond,Luke Kidd,Claire Brown,Katharine O'Donnelly,Adrian Lester,Guy Pearce,Joe Alwyn,Gemma Chan,Grace Molony,Georgia Burnell,Luke Hobson,Ben Wiggins,Eldredd Wolf,Alan Turkington,Ismael Cruz Cordova,Eric MacLennan,Ian Hart,Euan Macnaughton,Nathen East,David Tennant,Daniel Booroff,Brendan Coyle,Jack Lowden,Sean Buchanan,Matthew Pidgeon,Benjamin Barraclough,Jordan Turk,Adam Stevenson,Scot Greenan,Chris Grahamson,Nigel Cooke,Ed Jones,Owen Gorman,Karen Dunbar,John Stahl,Eddie Arnold,Kadiff Kirwan,Alex Beckett,Ian Hallard,Andrew Rothney,Paul Eryk Atlas,Antony Barlow,Benny Bereal,Kristopher Bosch,Benjamin Coakley,Eric Coco,Alexander Corne,Grant Crookes,Mark Anthony Dawson,Bash Dinsmore,Jonathan Dodson,Nick Field,Luke Oscar Ford,Philip Gascoyne,Mark Gooden,Roman Green,James Greenaway,Rishi Gupta,John Guy,Michael Haydon,Ian Hearnshaw,Shaun Hume,James Johnson,Justified,Gary Kiely,Ashley Kirk,Harry Knight,Adam Lazarus,David Macey,Bobby Marno,Martyn Mayger,Hamish McDood,Christopher McMullen,Adam McNamara,Mal Nisbett,Mark Oldridge,Graeme Peacock,Richard Price,Lewis Reynolds,Peter Rooney,Will Rowlands,Angus Scott,Mark Sears,Mick Slaney,Paul Sloss,Max Staines,Lee Starkey,Barry Stewart,Benjamin Studd,Charlotte Summers,Fran Targ,Charles Taylor,Peter Theobalds,Danilo Vicente,Dean Weir,Damian Wilson,Daniel Joseph Woolf
Slap Shot,Paul Newman,Strother Martin,Michael Ontkean,Jennifer Warren,Lindsay Crouse,Jerry Houser,Andrew Duncan,Jeff Carlson,Steve Carlson,David Hanson,Yvon Barrette,Allan F. Nicholls,Brad Sullivan,Stephen Mendillo,Yvan Ponton,Matthew Cowles,Kathryn Walker,Melinda Dillon,M. Emmet Walsh,Swoosie Kurtz,Paul D'Amato,Ronald L. Docken,Guido Tenesi,Jean Rosario Tetreault,Christopher Murney,Myron Odegaard,Ned Dowd,Gracie Head,Nancy Dowd,Barbara L. Shorts,Larry Block,Paul Dooley,Janet Arters,Louise Arters,Blake Ball,Reg Bechtold,Danny Belisle,Lisa Blount,Bruce Boudreau,Mark Bousquet,Alan Doshna,Stephen Dowling,Art Dubin,Woody Espy,Mark Falvo,Lucy Lee Flippin,John Gofton,Galen Head,Alan Hirsch,Bruce Kent,Reggie Krezanski,Louis Levasseur,Connie Madigan,Macon McCalman,Ted McCaskill,Jon McClintock,Mickey McQuillan,Robert Monell,William H. Morrison,Susan Kendall Newman,Joe Nolan,Joseph Oliveira,Dick Roberge,Ray Schultz,David Shurin,Billy Simpson,Tonya Smay,Ross Smith,Cliff Thompson
A Ghost Story,Casey Affleck,Rooney Mara,McColm Cephas Jr.,Kenneisha Thompson,Grover Coulson,Liz Cardenas,Barlow Jacobs,Richard Krause,Dagger Salazar,Sonia Acevedo,Carlos Bermudez,Yasmina Gutierrez,Kimberly Fiddes,Daniel Escudero,Kesha,Jared Kopf,Afomia Hailemeskel,Will Oldham,Brea Grant,Augustine Frizzell,Jonny Mars,Rachel Ballard,Bryan Pitts,Rob Zabrecky,Sara Tomerlin,Margot Tomerlin,Sylvie Tomerlin,Savanna Walsh,Derrick Halverson,David Miller,Hector Escalante,Randy E. Aguebor,Joel David Taylor,Monalisa Amidar,Phillip Amidar,Stan Sanders,Alvis Lewis,David Fraga,Kimberly Gail Williams,Tanya Foster,Giovannie Cruz,Paulie Killgore,Otis Harris,Kathy Jordan,Scooter Walsh,William Sydney,David Helms,Jordan Jett Raines,Kelli Holdridge,Taylor Anne Ramsey,Alexis Fleisig,Kris Youmans,Da-Voncia Hendricks,Neken Williams,Kevin Jacobs,Chris Gardner,Nainoa McKeague,Savanna Sears,Juan Fiol,Constance Jones,Rachel Chambers,Jacie Scott,Nikita Patel,Brandi Price,David Keller,Jim Johnson,Aaron Roberts,Branton Ellerbee,David Pink,David Lowery
Dangal,Aamir Khan,Fatima Sana Shaikh,Sanya Malhotra,Sakshi Tanwar,Aparshakti Khurana,Zaira Wasim,Suhani Bhatnagar,Ritvik Sahore,Girish Kulkarni,Ravi Aneja,Anurag Arora,Mahesh Balraj,Vivan Bhatena,Anmol Charan,Karamveer Choudhary,Ishika Gagneja,Badrul Islam,Jagbir,Olamilekan Akanbi Jason,Vaishnavi Kadam,Hafiz Khan,Sumit Khanna,Meenu Prajapati,Ansh Rathore,Shishir Sharma,Shivam Sharma,Gurpreet Toti
Indecent Proposal,Robert Redford,Demi Moore,Woody Harrelson,Seymour Cassel,Oliver Platt,Billy Bob Thornton,Rip Taylor,Billy Connolly,Joel Brooks,Pierre Epstein,Danny Zorn,Kevin West,Pamela Holt,Tommy Bush,Mariclare Costello,Curt Odle,Jedda Jones,Myra J.,Edwonda White,James Migliore,Nicholas Georgiade,Ritamarie Kelly,Sam Micco,Joseph Ruskin,Joe La Due,Ben W. Fluker,Carleen Sbordone,Toru Nagai,Steven Dean,Frankie J. Allison,Dana Williams,David Cousin,Catlyn Day,Irene Olga López,Dru Davis,Rudy E. Morrison,Richard Livingston,Joe Bays,David Rees,Françoise Bush,Elizabeth Ann Gardner,Art Cabrera,Israel Juarbe,Lydia Nicole,Iqbal Theba,Maurice Sherbanee,Yasemin Baytok,Elsa Raven,Matthew Barry,Chi Muoi Lo,Art Chudabala,Michelle O'Brien,Hilary Reynolds,Rebecca Howard,Selma Archerd,Jerome Rosenfeld,Nancy Thom,Robert 'Bobby Z' Zajonc,Alan D. Purwin,Neil Looy,Harold A. Katinszky,Robert T. Convey,Bruce H. Redding,Sheena Easton,Herbie Hancock,Lena Banks,Tom Bysiek,Lindy S. Hudis,Sergio Kato,Sheila Kay,Theodis Rodgers
Die in a Gunfight,Diego Boneta,Alexandra Daddario,Justin Chatwin,Wade Allain-Marcus,Billy Crudup,Emmanuelle Chriqui,Travis Fimmel,Nicola Correia-Damude,John Ralston,Michelle Nolden,Stuart Hughes,Phoebe Miu,Lily Gao,John Tench,Neven Pajkic,Nneka Elliott,Renée Willett,Jamie Jones,Leo Choy,Okiki Kendall,Peter Schoelier,Simon Northwood,Ella Clofine,Caroline Raynaud
St. Elmo's Fire,Emilio Estevez,Rob Lowe,Andrew McCarthy,Demi Moore,Judd Nelson,Ally Sheedy,Mare Winningham,Martin Balsam,Andie MacDowell,Joyce Van Patten,Jenny Wright,Blake Clark,Jon Cutler,Matthew Laurance,Gina Hecht,Anna Maria Horsford,Patrick Winningham,Andy Scott,Christian Iraberen,Daniel Iribarren,Bennet Bowman,James Carrington,Kaaren Lee,Nora Meerbaum,Don Moss,Whip Hubley,Michele Winding,Jim Turner,Mario Machado,Judy Kain,Seth Jaffe,Jeffrey Lampert,Elizabeth Arlen,Scott Nemes,Bernadette Birkett,Vincent J. Isaac,Dean R. Miller,Jamie Anders,Cindi Dietrich,David Lain Baker,Daniel Eden,Laurel Page,Thom Bierdz,J.T. Solomon,Stephanie Feury,Richard Patrick,Richard Patrick,Karen Starr
